class_id,label,frame_index,time_seconds,hold_offset,temporal_group_id,file,absolute_path,split
17,R,2902,96.73333333333332,11,R_001,clean_hold_images/R/R_2902.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2902.jpg,val
17,R,2903,96.76666666666668,12,R_002,clean_hold_images/R/R_2903.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2903.jpg,test
17,R,2904,96.8,13,R_002,clean_hold_images/R/R_2904.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2904.jpg,test
17,R,2905,96.83333333333331,14,R_002,clean_hold_images/R/R_2905.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2905.jpg,test
17,R,2906,96.86666666666666,15,R_002,clean_hold_images/R/R_2906.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2906.jpg,test
17,R,2907,96.9,16,R_002,clean_hold_images/R/R_2907.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2907.jpg,test
17,R,2908,96.93333333333334,17,R_002,clean_hold_images/R/R_2908.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/R/R_2908.jpg,test
18,S,3082,102.73333333333332,0,S_000,clean_hold_images/S/S_3082.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3082.jpg,val
18,S,3083,102.76666666666668,1,S_000,clean_hold_images/S/S_3083.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3083.jpg,val
18,S,3084,102.8,2,S_000,clean_hold_images/S/S_3084.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3084.jpg,val
18,S,3085,102.83333333333331,3,S_000,clean_hold_images/S/S_3085.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3085.jpg,val
18,S,3086,102.86666666666666,4,S_000,clean_hold_images/S/S_3086.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3086.jpg,val
18,S,3087,102.9,5,S_000,clean_hold_images/S/S_3087.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3087.jpg,val
18,S,3088,102.93333333333334,6,S_001,clean_hold_images/S/S_3088.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3088.jpg,test
18,S,3089,102.96666666666668,7,S_001,clean_hold_images/S/S_3089.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3089.jpg,test
18,S,3090,103.0,8,S_001,clean_hold_images/S/S_3090.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3090.jpg,test
18,S,3091,103.03333333333332,9,S_001,clean_hold_images/S/S_3091.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3091.jpg,test
18,S,3092,103.06666666666666,10,S_001,clean_hold_images/S/S_3092.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3092.jpg,test
18,S,3093,103.1,11,S_001,clean_hold_images/S/S_3093.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3093.jpg,test
18,S,3094,103.13333333333334,12,S_002,clean_hold_images/S/S_3094.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3094.jpg,train
18,S,3095,103.16666666666669,13,S_002,clean_hold_images/S/S_3095.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3095.jpg,train
18,S,3096,103.2,14,S_002,clean_hold_images/S/S_3096.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3096.jpg,train
18,S,3097,103.23333333333332,15,S_002,clean_hold_images/S/S_3097.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3097.jpg,train
18,S,3098,103.26666666666668,16,S_002,clean_hold_images/S/S_3098.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3098.jpg,train
18,S,3099,103.3,17,S_002,clean_hold_images/S/S_3099.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/S/S_3099.jpg,train
19,T,3239,107.96666666666668,0,T_000,clean_hold_images/T/T_3239.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3239.jpg,test
19,T,3240,108.0,1,T_000,clean_hold_images/T/T_3240.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3240.jpg,test
19,T,3241,108.03333333333332,2,T_000,clean_hold_images/T/T_3241.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3241.jpg,test
19,T,3242,108.06666666666666,3,T_000,clean_hold_images/T/T_3242.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3242.jpg,test
19,T,3243,108.1,4,T_000,clean_hold_images/T/T_3243.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3243.jpg,test
19,T,3244,108.13333333333334,5,T_000,clean_hold_images/T/T_3244.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3244.jpg,test
19,T,3245,108.16666666666669,6,T_001,clean_hold_images/T/T_3245.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3245.jpg,val
19,T,3246,108.2,7,T_001,clean_hold_images/T/T_3246.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3246.jpg,val
19,T,3247,108.23333333333332,8,T_001,clean_hold_images/T/T_3247.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3247.jpg,val
19,T,3248,108.26666666666668,9,T_001,clean_hold_images/T/T_3248.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3248.jpg,val
19,T,3249,108.3,10,T_001,clean_hold_images/T/T_3249.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3249.jpg,val
19,T,3250,108.33333333333331,11,T_001,clean_hold_images/T/T_3250.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3250.jpg,val
19,T,3251,108.36666666666666,12,T_002,clean_hold_images/T/T_3251.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3251.jpg,train
19,T,3252,108.4,13,T_002,clean_hold_images/T/T_3252.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3252.jpg,train
19,T,3253,108.43333333333334,14,T_002,clean_hold_images/T/T_3253.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3253.jpg,train
19,T,3254,108.46666666666668,15,T_002,clean_hold_images/T/T_3254.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3254.jpg,train
19,T,3255,108.5,16,T_002,clean_hold_images/T/T_3255.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3255.jpg,train
19,T,3256,108.53333333333332,17,T_002,clean_hold_images/T/T_3256.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/T/T_3256.jpg,train
20,U,3463,115.43333333333334,0,U_000,clean_hold_images/U/U_3463.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3463.jpg,test
20,U,3464,115.46666666666668,1,U_000,clean_hold_images/U/U_3464.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3464.jpg,test
20,U,3465,115.5,2,U_000,clean_hold_images/U/U_3465.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3465.jpg,test
20,U,3466,115.53333333333332,3,U_000,clean_hold_images/U/U_3466.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3466.jpg,test
20,U,3467,115.56666666666666,4,U_000,clean_hold_images/U/U_3467.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3467.jpg,test
20,U,3468,115.6,5,U_000,clean_hold_images/U/U_3468.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3468.jpg,test
20,U,3469,115.63333333333334,6,U_001,clean_hold_images/U/U_3469.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3469.jpg,train
20,U,3470,115.66666666666669,7,U_001,clean_hold_images/U/U_3470.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3470.jpg,train
20,U,3471,115.7,8,U_001,clean_hold_images/U/U_3471.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3471.jpg,train
20,U,3472,115.73333333333332,9,U_001,clean_hold_images/U/U_3472.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3472.jpg,train
20,U,3473,115.76666666666668,10,U_001,clean_hold_images/U/U_3473.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3473.jpg,train
20,U,3474,115.8,11,U_001,clean_hold_images/U/U_3474.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3474.jpg,train
20,U,3475,115.83333333333331,12,U_002,clean_hold_images/U/U_3475.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3475.jpg,val
20,U,3476,115.86666666666666,13,U_002,clean_hold_images/U/U_3476.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3476.jpg,val
20,U,3477,115.9,14,U_002,clean_hold_images/U/U_3477.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3477.jpg,val
20,U,3478,115.93333333333334,15,U_002,clean_hold_images/U/U_3478.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3478.jpg,val
20,U,3479,115.96666666666668,16,U_002,clean_hold_images/U/U_3479.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3479.jpg,val
20,U,3480,116.0,17,U_002,clean_hold_images/U/U_3480.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/U/U_3480.jpg,val
21,V,3579,119.3,0,V_000,clean_hold_images/V/V_3579.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3579.jpg,train
21,V,3580,119.33333333333331,1,V_000,clean_hold_images/V/V_3580.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3580.jpg,train
21,V,3581,119.36666666666666,2,V_000,clean_hold_images/V/V_3581.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3581.jpg,train
21,V,3582,119.4,3,V_000,clean_hold_images/V/V_3582.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3582.jpg,train
21,V,3583,119.43333333333334,4,V_000,clean_hold_images/V/V_3583.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3583.jpg,train
21,V,3584,119.46666666666668,5,V_000,clean_hold_images/V/V_3584.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3584.jpg,train
21,V,3585,119.5,6,V_001,clean_hold_images/V/V_3585.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3585.jpg,test
21,V,3586,119.53333333333332,7,V_001,clean_hold_images/V/V_3586.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3586.jpg,test
21,V,3587,119.56666666666666,8,V_001,clean_hold_images/V/V_3587.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3587.jpg,test
21,V,3588,119.6,9,V_001,clean_hold_images/V/V_3588.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3588.jpg,test
21,V,3589,119.63333333333334,10,V_001,clean_hold_images/V/V_3589.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3589.jpg,test
21,V,3590,119.66666666666669,11,V_001,clean_hold_images/V/V_3590.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3590.jpg,test
21,V,3591,119.7,12,V_002,clean_hold_images/V/V_3591.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3591.jpg,val
21,V,3592,119.73333333333332,13,V_002,clean_hold_images/V/V_3592.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3592.jpg,val
21,V,3593,119.76666666666668,14,V_002,clean_hold_images/V/V_3593.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3593.jpg,val
21,V,3594,119.8,15,V_002,clean_hold_images/V/V_3594.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3594.jpg,val
21,V,3595,119.83333333333331,16,V_002,clean_hold_images/V/V_3595.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3595.jpg,val
21,V,3596,119.86666666666666,17,V_002,clean_hold_images/V/V_3596.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/V/V_3596.jpg,val
22,W,3743,124.76666666666668,0,W_000,clean_hold_images/W/W_3743.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3743.jpg,test
22,W,3744,124.8,1,W_000,clean_hold_images/W/W_3744.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3744.jpg,test
22,W,3745,124.83333333333331,2,W_000,clean_hold_images/W/W_3745.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3745.jpg,test
22,W,3746,124.86666666666666,3,W_000,clean_hold_images/W/W_3746.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3746.jpg,test
22,W,3747,124.9,4,W_000,clean_hold_images/W/W_3747.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3747.jpg,test
22,W,3748,124.93333333333334,5,W_000,clean_hold_images/W/W_3748.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3748.jpg,test
22,W,3749,124.96666666666668,6,W_001,clean_hold_images/W/W_3749.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3749.jpg,train
22,W,3750,125.0,7,W_001,clean_hold_images/W/W_3750.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3750.jpg,train
22,W,3751,125.03333333333332,8,W_001,clean_hold_images/W/W_3751.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3751.jpg,train
22,W,3752,125.06666666666666,9,W_001,clean_hold_images/W/W_3752.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3752.jpg,train
22,W,3753,125.1,10,W_001,clean_hold_images/W/W_3753.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3753.jpg,train
22,W,3754,125.13333333333334,11,W_001,clean_hold_images/W/W_3754.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3754.jpg,train
22,W,3755,125.16666666666669,12,W_002,clean_hold_images/W/W_3755.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3755.jpg,val
22,W,3756,125.2,13,W_002,clean_hold_images/W/W_3756.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3756.jpg,val
22,W,3757,125.23333333333332,14,W_002,clean_hold_images/W/W_3757.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3757.jpg,val
22,W,3758,125.26666666666668,15,W_002,clean_hold_images/W/W_3758.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3758.jpg,val
22,W,3759,125.3,16,W_002,clean_hold_images/W/W_3759.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3759.jpg,val
22,W,3760,125.33333333333331,17,W_002,clean_hold_images/W/W_3760.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/W/W_3760.jpg,val
23,X,3957,131.9,0,X_000,clean_hold_images/X/X_3957.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3957.jpg,test
23,X,3958,131.93333333333334,1,X_000,clean_hold_images/X/X_3958.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3958.jpg,test
23,X,3959,131.96666666666667,2,X_000,clean_hold_images/X/X_3959.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3959.jpg,test
23,X,3960,132.0,3,X_000,clean_hold_images/X/X_3960.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3960.jpg,test
23,X,3961,132.03333333333333,4,X_000,clean_hold_images/X/X_3961.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3961.jpg,test
23,X,3962,132.06666666666666,5,X_000,clean_hold_images/X/X_3962.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3962.jpg,test
23,X,3963,132.1,6,X_001,clean_hold_images/X/X_3963.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3963.jpg,train
23,X,3964,132.13333333333333,7,X_001,clean_hold_images/X/X_3964.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3964.jpg,train
23,X,3965,132.16666666666666,8,X_001,clean_hold_images/X/X_3965.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3965.jpg,train
23,X,3966,132.2,9,X_001,clean_hold_images/X/X_3966.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3966.jpg,train
23,X,3967,132.23333333333332,10,X_001,clean_hold_images/X/X_3967.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3967.jpg,train
23,X,3968,132.26666666666668,11,X_001,clean_hold_images/X/X_3968.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3968.jpg,train
23,X,3969,132.3,12,X_002,clean_hold_images/X/X_3969.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3969.jpg,val
23,X,3970,132.33333333333334,13,X_002,clean_hold_images/X/X_3970.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3970.jpg,val
23,X,3971,132.36666666666667,14,X_002,clean_hold_images/X/X_3971.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3971.jpg,val
23,X,3972,132.4,15,X_002,clean_hold_images/X/X_3972.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3972.jpg,val
23,X,3973,132.43333333333334,16,X_002,clean_hold_images/X/X_3973.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3973.jpg,val
23,X,3974,132.46666666666667,17,X_002,clean_hold_images/X/X_3974.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/X/X_3974.jpg,val
24,Y,4111,137.03333333333333,0,Y_000,clean_hold_images/Y/Y_4111.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4111.jpg,train
24,Y,4112,137.06666666666666,1,Y_000,clean_hold_images/Y/Y_4112.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4112.jpg,train
24,Y,4113,137.1,2,Y_000,clean_hold_images/Y/Y_4113.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4113.jpg,train
24,Y,4114,137.13333333333333,3,Y_000,clean_hold_images/Y/Y_4114.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4114.jpg,train
24,Y,4115,137.16666666666666,4,Y_000,clean_hold_images/Y/Y_4115.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4115.jpg,train
24,Y,4116,137.2,5,Y_000,clean_hold_images/Y/Y_4116.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4116.jpg,train
24,Y,4117,137.23333333333332,6,Y_001,clean_hold_images/Y/Y_4117.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4117.jpg,val
24,Y,4118,137.26666666666668,7,Y_001,clean_hold_images/Y/Y_4118.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4118.jpg,val
24,Y,4119,137.3,8,Y_001,clean_hold_images/Y/Y_4119.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4119.jpg,val
24,Y,4120,137.33333333333334,9,Y_001,clean_hold_images/Y/Y_4120.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4120.jpg,val
24,Y,4121,137.36666666666667,10,Y_001,clean_hold_images/Y/Y_4121.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4121.jpg,val
24,Y,4122,137.4,11,Y_001,clean_hold_images/Y/Y_4122.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4122.jpg,val
24,Y,4123,137.43333333333334,12,Y_002,clean_hold_images/Y/Y_4123.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4123.jpg,test
24,Y,4124,137.46666666666667,13,Y_002,clean_hold_images/Y/Y_4124.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4124.jpg,test
24,Y,4125,137.5,14,Y_002,clean_hold_images/Y/Y_4125.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4125.jpg,test
24,Y,4126,137.53333333333333,15,Y_002,clean_hold_images/Y/Y_4126.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4126.jpg,test
24,Y,4127,137.56666666666666,16,Y_002,clean_hold_images/Y/Y_4127.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4127.jpg,test
24,Y,4128,137.6,17,Y_002,clean_hold_images/Y/Y_4128.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Y/Y_4128.jpg,test
25,Z,4269,142.3,0,Z_000,clean_hold_images/Z/Z_4269.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4269.jpg,train
25,Z,4270,142.33333333333334,1,Z_000,clean_hold_images/Z/Z_4270.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4270.jpg,train
25,Z,4271,142.36666666666667,2,Z_000,clean_hold_images/Z/Z_4271.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4271.jpg,train
25,Z,4272,142.4,3,Z_000,clean_hold_images/Z/Z_4272.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4272.jpg,train
25,Z,4273,142.43333333333334,4,Z_000,clean_hold_images/Z/Z_4273.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4273.jpg,train
25,Z,4274,142.46666666666667,5,Z_000,clean_hold_images/Z/Z_4274.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4274.jpg,train
25,Z,4275,142.5,6,Z_001,clean_hold_images/Z/Z_4275.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4275.jpg,val
25,Z,4276,142.53333333333333,7,Z_001,clean_hold_images/Z/Z_4276.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4276.jpg,val
25,Z,4277,142.56666666666666,8,Z_001,clean_hold_images/Z/Z_4277.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4277.jpg,val
25,Z,4278,142.6,9,Z_001,clean_hold_images/Z/Z_4278.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4278.jpg,val
25,Z,4279,142.63333333333333,10,Z_001,clean_hold_images/Z/Z_4279.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4279.jpg,val
25,Z,4280,142.66666666666666,11,Z_001,clean_hold_images/Z/Z_4280.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4280.jpg,val
25,Z,4281,142.7,12,Z_002,clean_hold_images/Z/Z_4281.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4281.jpg,test
25,Z,4282,142.73333333333332,13,Z_002,clean_hold_images/Z/Z_4282.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4282.jpg,test
25,Z,4283,142.76666666666668,14,Z_002,clean_hold_images/Z/Z_4283.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4283.jpg,test
25,Z,4284,142.8,15,Z_002,clean_hold_images/Z/Z_4284.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4284.jpg,test
25,Z,4285,142.83333333333334,16,Z_002,clean_hold_images/Z/Z_4285.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4285.jpg,test
25,Z,4286,142.86666666666667,17,Z_002,clean_hold_images/Z/Z_4286.jpg,/kaggle/input/datasets/loliwibu/master-bisindo-v7/clean_hold_images/Z/Z_4286.jpg,test
